ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2,Sex,Sexuality2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,Child_Gen2,Child_Age,Household_Size
1603,8.0,10.0,10.0,7.0,4.0,8.0,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,1,Straight,No,Non-metro,Own,Yes,Female,16.0,4.0
1604,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1606,6.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,2.0
1607,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1608,5.0,10.0,6.0,5.0,2.0,7.0,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,1,Straight,No,Metro,Rent,Yes,Male,16.0,6.0
1609,1.0,9.0,4.0,2.0,1.0,3.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,2,Bisexual,No,Metro,Own,Yes,Female,15.0,4.0
1610,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,13.0,3.0
1611,2.0,1.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,, ,Bisexual,No,Metro,Own,Yes,Female,14.0,6.0
1612,2.0,10.0,9.0,1.0,3.0,1.0,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,1,Straight,No,Non-metro,Own,Yes,Female,16.0,5.0
1613,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1614,7.0,10.0,8.0,3.0,8.0,4.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1615,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,2,Straight,No,Metro,Own,Yes,Male,13.0,3.0
1617,4.0,10.0,7.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,16.0,4.0
1618,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1620,9.0,10.0,5.0,1.0,1.0,1.0,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1621,2.0,10.0,10.0,3.0,1.0,3.0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,Yes,Female,16.0,5.0
1622,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,6.0
1623,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,2.0
1625,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1626,1.0,10.0,8.0,3.0,2.0,5.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,2,Straight,No,Metro,Own,Yes,Male,16.0,4.0
1627,5.0,10.0,9.0,2.0,4.0,6.0,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,2,Straight,No,Metro,Rent,Yes,Male,14.0,6.0
1628,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1630,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1631,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1632,1.0,9.0,3.0,1.0,1.0,1.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1633,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,8.0
1636,1.0,10.0,4.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Non-metro,Own,Yes,Female,17.0,3.0
1640,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,,,Metro,Rent,No,Male,16.0,4.0
1641,10.0,1.0,2.0,8.0,3.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,6.0
1643,3.0,10.0,8.0,3.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,5.0
1645,1.0,10.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,5.0
1647,1.0,10.0,5.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,2,Straight,No,Metro,Own,Yes,Male,15.0,6.0
1648,5.0,10.0,9.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,15.0,5.0
1649,9.0,9.0,4.0,7.0,7.0,5.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Own,Yes,Male,15.0,4.0
1650,5.0,10.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1651,1.0,7.0,2.0,1.0,1.0,2.0,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,17.0,2.0
1652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,Female,14.0,5.0
1653,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,Yes,Metro,Own,Yes,Female,13.0,8.0
1655,8.0,10.0,7.0,5.0,6.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,13.0,6.0
1656,1.0,10.0,3.0,2.0,1.0,1.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,1,Straight,No,Metro,Own,Yes,Male,16.0,2.0
1657,1.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,15.0,3.0
1658,1.0,10.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,13.0,5.0
1659,1.0,10.0,3.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Female,14.0,4.0
1660,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1661,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,7.0
1663,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1667,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,Male,15.0,5.0
1668,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1669,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,6.0
1670,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1671,1.0,10.0,5.0,1.0,1.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1672,7.0,10.0,9.0,2.0,2.0,3.0,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,2,Straight,No,Metro,Own,Yes,Female,15.0,6.0
1673,4.0,1.0,2.0,3.0,5.0,5.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1,Straight,No,Metro,Rent,Yes,Male,15.0,5.0
1675,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1677,3.0,10.0,4.0,4.0,4.0,2.0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Male,16.0,5.0
1678,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,8.0
1679,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,5.0
1680,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1681,2.0,10.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1685,8.0,10.0,6.0,4.0,5.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1686,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,2,Straight,No,Metro,Rent,Yes,Female,16.0,4.0
1688,1.0,10.0,8.0,7.0,1.0,1.0,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Not sure,Yes,Metro,Own,Yes,Male,17.0,3.0
1689,8.0,10.0,9.0,5.0,7.0,8.0,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,1,Straight,No,Metro,Own,Yes,Female,17.0,4.0
1691,5.0,10.0,8.0,2.0,7.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,8.0
1692,5.0,10.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,4.0
1694,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1695,1.0,10.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,13.0,5.0
1696,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,2.0
1697,9.0,10.0,7.0,3.0,3.0,7.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Neither,Yes,Female,16.0,3.0
1700,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Rent,Yes,,,4.0
1702,1.0,10.0,1.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1704,-1.0,-1.0,4.0,-1.0,-1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,-1,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1706,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1707,1.0,10.0,7.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1,Straight,No,Metro,Own,Yes,Male,17.0,6.0
1712,1.0,5.0,5.0,6.0,2.0,1.0,,,,,,,,,,,,,,, ,Something else,No,Metro,Own,Yes,Male,13.0,4.0
1713,3.0,1.0,2.0,9.0,10.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,3.0
1714,1.0,1.0,1.0,1.0,1.0,1.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,2,Straight,No,Metro,Rent,No,Female,15.0,5.0
1716,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1717,5.0,10.0,9.0,1.0,5.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1718,2.0,10.0,6.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Non-metro,Own,No,Female,17.0,3.0
1719,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Rent,Yes,Female,13.0,4.0
1721,1.0,10.0,9.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Female,14.0,3.0
1722,3.0,10.0,8.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,2,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1724,4.0,10.0,10.0,10.0,1.0,6.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Rent,Yes,Male,13.0,5.0
1725,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,4.0
1726,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Male,14.0,5.0
1727,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1729,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,6.0
1732,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,5.0
1735,4.0,4.0,8.0,4.0,6.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,3.0
1736,5.0,9.0,6.0,1.0,1.0,1.0,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,2,Bisexual,No,Metro,Own,Yes,Female,14.0,4.0
1737,2.0,10.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,6.0
1739,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,4.0
1742,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,10.0
1743,10.0,1.0,9.0,10.0,10.0,10.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Non-metro,Own,Yes,Male,17.0,5.0
1745,4.0,10.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,4.0
1747,1.0,10.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,15.0,3.0
1748,2.0,10.0,3.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,2,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1749,10.0,1.0,1.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,3.0
1750,10.0,10.0,1.0,10.0,5.0,1.0,,,,,,,,,,,,,,, ,Something else,No,Non-metro,Neither,Yes,Female,13.0,6.0
1751,5.0,10.0,6.0,3.0,2.0,1.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,3,Bisexual,No,Metro,Own,Yes,Female,15.0,4.0
1752,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,4.0
1753,5.0,10.0,8.0,2.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,6.0
1754,1.0,10.0,9.0,1.0,5.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,6.0
1755,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,16.0,4.0
1757,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,6.0
1758,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,3.0
1760,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1761,3.0,1.0,2.0,3.0,9.0,10.0,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Non-metro,Own,Yes,Female,15.0,7.0
1762,1.0,10.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,3.0
1764,2.0,10.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,6.0
1765,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1766,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Something else,No,Metro,Own,Yes,Female,13.0,4.0
1767,1.0,10.0,5.0,1.0,2.0,2.0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,2,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1769,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1773,3.0,10.0,9.0,1.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,6.0
1776,5.0,10.0,10.0,1.0,1.0,1.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,1,Straight,No,Metro,Own,Yes,Male,16.0,4.0
1777,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,6.0
1778,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,15.0,4.0
1779,3.0,10.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1780,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,3.0
1783,1.0,9.0,5.0,1.0,1.0,5.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,17.0,7.0
1786,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1787,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1788,4.0,10.0,8.0,1.0,3.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,6.0
1790,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1791,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1792,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,7.0
1794,1.0,8.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,5.0
1798,5.0,10.0,6.0,3.0,3.0,3.0,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,-1,Straight,No,Non-metro,Rent,No,Male,15.0,2.0
1801,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1803,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,3.0
1805,10.0,10.0,9.0,4.0,8.0,8.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,4.0
1808,3.0,10.0,4.0,3.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Own,Yes,Male,15.0,3.0
1811,2.0,10.0,8.0,3.0,1.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,5.0
1812,2.0,1.0,3.0,6.0,5.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1813,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,1.0
1814,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,4.0
1816,3.0,10.0,5.0,3.0,1.0,2.0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,2,Straight,No,Non-metro,Own,Yes,Male,15.0,4.0
1817,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,3.0
1818,5.0,1.0,3.0,4.0,3.0,2.0,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,2,Straight,No,Metro,Rent,Yes,Male,13.0,5.0
1819,1.0,10.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,2.0
1820,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,17.0,3.0
1821,3.0,10.0,8.0,1.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,4.0
1822,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1823,3.0,10.0,7.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,13.0,6.0
1824,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1825,1.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,14.0,4.0
1827,1.0,10.0,2.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,2,Straight,No,Metro,Rent,Yes,Female,14.0,5.0
1828,1.0,10.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,5.0
1829,2.0,10.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,No,Male,16.0,4.0
1830,1.0,10.0,1.0,10.0,1.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Neither,No,Female,13.0,5.0
1831,1.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,16.0,4.0
1833,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1835,10.0,1.0,3.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,2.0
1836,10.0,8.0,7.0,1.0,6.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,14.0,3.0
1837,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,2.0
1838,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,3.0
1839,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1841,10.0,1.0,1.0,1.0,10.0,1.0,,,,,,,,,,,,,,, ,Not sure,No,Metro,Rent,No,Female,13.0,3.0
1842,2.0,10.0,8.0,2.0,3.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,6.0
1844,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Neither,Yes,,,3.0
1846,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1847,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1848,4.0,1.0,7.0,3.0,5.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Female,16.0,4.0
1849,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1850,2.0,10.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Rent,Yes,Male,13.0,3.0
1852,1.0,10.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,No,Male,17.0,5.0
1854,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,5.0
1855,6.0,9.0,8.0,1.0,4.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,2.0
1856,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1857,7.0,10.0,10.0,7.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,3.0
1858,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1859,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,8.0
1862,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1863,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1864,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1865,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,5.0
1867,1.0,10.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,13.0,5.0
1869,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,5.0
1870,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1871,10.0,1.0,1.0,10.0,10.0,10.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,13.0,5.0
1872,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,Male,13.0,4.0
1873,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,No,,,3.0
1875,8.0,10.0,10.0,1.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,17.0,3.0
1877,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,4.0
1878,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1879,1.0,10.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,No,Male,15.0,4.0
1881,5.0,10.0,8.0,1.0,1.0,4.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Female,16.0,4.0
1882,1.0,10.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,, ,Straight,,Metro,Rent,Yes,Female,13.0,5.0
1883,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Rent,Yes,,,7.0
1884,1.0,9.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Rent,Yes,Male,14.0,2.0
1887,1.0,10.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,15.0,4.0
1888,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,No,,,6.0
1889,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Male,13.0,5.0
1890,5.0,10.0,10.0,5.0,5.0,9.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,14.0,2.0
1891,1.0,9.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,3.0
1892,1.0,10.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Own,Yes,Female,15.0,3.0
1893,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1894,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,No,,,3.0
1896,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,6.0
1897,3.0,2.0,1.0,5.0,7.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,17.0,4.0
1898,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,4.0
1899,5.0,10.0,10.0,5.0,2.0,2.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Female,16.0,4.0
1901,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Rent,Yes,,,4.0
1902,7.0,10.0,9.0,1.0,3.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Metro,Own,Yes,Male,16.0,4.0
1906,1.0,10.0,3.0,1.0,1.0,1.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,1,Not sure,No,Metro,Rent,Yes,Female,17.0,3.0
1907,1.0,10.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,, ,Straight,No,Non-metro,Neither,Yes,Male,15.0,4.0
1908,1.0,10.0,1.0,1.0,1.0,1.0,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,2,Straight,No,Metro,Rent,No,Female,13.0,7.0
1910,,,,,,,,,,,,,,,,,,,,, ,,,Metro,Own,Yes,,,3.0
1912,,,,,,,,,,,,,,,,,,,,, ,,,Non-metro,Own,Yes,,,6.0
